ReadDate,Reading,ConsumptionProfileDate,ProfileDateConsumption,H0030,H0100,H0130,H0200,H0230,H0300,H0330,H0400,H0430,H0500,H0530,H0600,H0630,H0700,H0730,H0800,H0830,H0900,H0930,H01000,H01030,H01100,H01130,H01200,H01230,H01300,H01330,H01400,H01430,H01500,H01530,H01600,H01630,H01700,H01730,H01800,H01830,H01900,H01930,H02000,H02030,H02100,H02130,H02200,H02230,H02300,H02330,H02400,ReportingUnit
11/03/2023,22913,11/03/2023,171.2575,4.1309,3.7957,3.0141,4.1309,2.9027,3.9071,4.1309,3.1254,4.9125,3.0141,3.5719,3.6844,3.6844,4.1309,3.1254,4.0195,4.0195,3.2379,3.4606,3.9071,2.679,4.1309,2.679,3.6844,3.7957,3.0141,3.6844,3.0141,3.4606,4.1309,2.9027,3.1254,3.7957,3.2379,4.0195,3.0141,3.4606,3.5719,3.2379,3.6844,4.0195,2.9027,4.0195,2.9027,4.0195,4.0195,3.0141,4.1309,KWh
31/01/2023,22446,31/01/2023,127.6534,2.333,2.6653,2.888,2.6653,2.333,3.5538,1.8877,3.443,2.1103,3.443,2.0046,2.6721,2.8954,1.8925,4.0093,2.3389,3.7861,2.2268,2.6721,2.6721,2.6721,2.7843,2.1157,3.2296,1.6704,3.3407,1.8925,3.1175,2.0046,2.45,3.2296,1.7814,2.8954,1.7814,3.1175,2.5611,2.7843,2.5611,2.3389,2.6721,2.3389,3.3407,2.0046,3.2296,2.0046,3.5628,1.6704,4.0093,KWh
30/07/2023,23443,30/07/2023,2.0405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7002,0.1131,0.2272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KWh
12/04/2023,23192,12/04/2023,112.3274,1.3361,2.45,2.1157,2.0046,2.1157,1.8925,2.0046,2.2268,2.45,1.3361,3.7668,0.9967,2.327,2.8806,1.3293,3.9888,2.548,1.9944,2.548,1.9944,1.7723,2.8806,2.6585,2.327,2.4375,2.2154,2.8806,2.2154,1.7723,3.3237,1.8828,2.1049,2.6585,1.9944,3.2132,1.6618,2.548,2.8806,1.8828,2.4375,2.8806,1.9944,2.6585,2.548,1.8828,3.3237,2.1049,2.8806,KWh
22/03/2023,23028,22/03/2023,99.4516,2.4313,1.4361,2.321,1.7678,2.5415,2.321,1.7678,1.9893,2.763,1.7678,2.8732,1.6576,2.4313,1.878,2.2097,2.0995,2.763,1.6576,1.7678,2.6517,1.5474,2.4313,0.9941,2.6517,2.4313,2.0995,2.2097,1.878,1.7678,1.6576,2.4313,1.4361,2.4313,2.2097,0.9941,2.8732,1.3258,2.6517,1.5474,2.321,1.6576,2.5415,1.6576,2.4313,1.6576,2.321,2.0995,2.0995,KWh
04/05/2023,23345,04/05/2023,53.5086,0.7936,1.2469,0.9066,0.7936,1.8132,0.7936,0.7936,1.7002,1.0197,1.5871,1.0146,0.7896,1.6917,1.0146,1.0146,1.9166,1.0146,1.9166,1.6917,1.3531,1.1281,0.7896,1.3531,1.4656,1.0146,1.1281,1.0146,0.9021,1.1281,0.9021,0.9021,1.3531,0.6771,1.0146,1.1281,0.9021,0.7896,1.1281,1.0146,0.9021,1.0146,0.9021,1.0146,1.0146,1.0146,0.9021,1.0146,1.1281,KWh
23/01/2023,22344,23/01/2023,160.464,2.8954,4.0093,4.0093,2.8954,4.1204,3.675,3.3407,3.5628,3.5628,4.0093,3.4518,3.2296,3.8971,3.3407,3.5628,4.0093,3.4518,3.675,4.2314,3.8971,3.675,3.8971,2.8954,4.0093,3.0064,2.45,4.0093,2.8954,3.4518,3.0064,3.1175,3.2296,2.7843,3.0064,3.0064,2.7843,2.7843,2.8954,3.0064,3.5628,2.5611,3.5628,1.8925,4.0093,2.5611,3.8971,2.45,3.2296,KWh
22/02/2023,22699,22/02/2023,124.4706,2.4813,2.4813,1.9166,2.3688,1.9166,1.8041,2.3688,1.8041,1.9166,3.2708,1.7996,1.7996,2.5872,1.7996,2.1373,5.6243,3.8247,3.3748,3.0371,3.1493,3.5992,3.487,2.6994,3.2626,2.9249,2.8127,2.9249,2.8127,2.9249,2.2495,2.8127,2.3628,1.9118,2.5872,2.8127,1.5752,2.8127,2.6994,1.9118,2.1373,2.9249,2.0251,2.475,2.6994,2.1373,2.3628,2.8127,2.2495,KWh
18/01/2023,22268,18/01/2023,176.1531,4.0707,2.9397,3.9568,3.0524,3.844,3.9568,2.9397,4.0707,3.2791,3.844,3.8971,2.8954,4.0093,2.8954,4.6768,4.6768,5.0111,4.0093,4.5657,4.0093,4.6768,3.3407,4.0093,4.0093,3.7861,3.1175,3.7861,3.8971,3.3407,3.5628,4.1204,2.7843,3.4518,3.8971,2.8954,2.7843,4.0093,2.7843,4.1204,2.8954,3.8971,3.4518,3.2296,4.1204,2.8954,3.8971,2.8954,3.8971,KWh
27/04/2023,23304,27/04/2023,84.4514,1.6959,1.8087,1.131,2.1481,1.8087,0.9043,3.0524,1.5832,2.2609,1.9215,1.6959,2.2609,1.131,2.2609,1.9215,1.6959,2.1481,1.131,2.3747,1.2438,1.131,3.1652,1.0171,0.9043,3.0524,1.4693,1.9215,1.5832,0.9043,2.9397,0.7916,1.6959,2.1481,0.9043,2.2609,1.6959,1.0171,2.9397,0.7916,1.0171,3.0524,1.0171,2.1481,1.8087,1.2438,2.713,1.131,1.8087,KWh
04/01/2023,22067,04/01/2023,136.8274,3.0371,3.1493,3.2626,2.9249,3.2626,2.6994,3.5992,2.9249,2.9249,3.0371,2.8954,3.3407,3.1175,2.8954,2.6721,3.4518,3.1175,3.1175,3.0064,2.8954,2.5611,3.1175,2.7843,2.7843,3.0064,3.2296,1.4471,3.2296,2.8954,2.6721,2.3389,2.6721,2.8954,2.5611,2.6721,2.6721,2.5611,2.6721,2.5611,2.6721,2.7843,2.6721,2.6721,2.6721,2.6721,2.7843,2.5611,2.6721,KWh
15/04/2023,23219,15/04/2023,99.581,3.6844,1.1168,2.2325,2.5676,1.6746,2.5676,1.5633,2.1211,2.5676,2.4563,1.6746,3.1254,1.4508,2.7914,1.8973,1.8973,3.0141,1.3395,3.0141,1.6746,1.5633,3.1254,1.3395,2.9027,2.3449,2.1211,1.6746,1.8973,1.8973,2.3449,2.0098,1.1168,3.2379,1.0043,2.7914,1.4508,1.786,1.786,2.2325,1.2281,1.6746,2.4563,1.3395,2.7914,1.1168,2.0098,2.0098,1.8973,KWh
28/07/2023,23442,28/07/2023,10.5458,0,0,0,0,0,0,0,0,0,0,0,2.3807,0,1.3599,0.4533,1.5871,1.473,0.4533,0.2272,0.2272,0.2272,0.1131,0.2272,0.2272,0.2272,0.1131,0.2272,0.2272,0.2272,0.1131,0.2272,0.2272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KWh
30/05/2023,23379,30/05/2023,20.2266,0,0,0,0,0,0,0,0,0,0,0,4.0911,0.6822,1.4767,0,1.7044,1.1367,0,1.5911,0.3411,1.4767,0,1.25,0.9089,0.5678,1.25,0.4544,1.25,0.4544,0.6822,0.9089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KWh
15/06/2023,23396,15/06/2023,7.3106,0,0,0,0,0,0,0,0,0,0,0,2.0251,0,1.012,0.5621,0.6754,1.012,0,1.012,0.8998,0.1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KWh
18/03/2023,22992,18/03/2023,99.6866,1.6618,2.2154,2.2154,1.6618,2.7701,1.7723,1.6618,3.1016,1.4398,2.548,2.1103,1.6661,2.7772,1.8877,1.6661,2.6653,1.7769,2.5545,2.333,1.5553,2.5545,2.1103,2.1103,2.5545,1.4434,2.1103,2.333,1.8877,2.1103,1.9995,1.9995,1.9995,1.5553,1.9995,2.4438,1.5553,1.9995,2.5545,1.5553,2.9988,1.6661,1.5553,2.888,1.4434,1.7769,2.5545,1.6661,2.2211,KWh
31/07/2023,23446,31/07/2023,40.5774,0,0,0,0,0,0,0,0,0,0,0,2.6068,0,1.3599,0.3403,1.7002,1.473,2.834,3.1732,2.3807,2.1535,3.0601,2.1535,2.834,2.3807,2.2665,2.834,2.7199,2.9471,0.4533,0.4533,0.3403,0.1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KWh
13/01/2023,22190,13/01/2023,148.1131,2.7985,2.7985,3.581,2.6858,3.2461,3.0218,2.6858,3.581,3.0218,2.7985,3.5719,2.9027,2.9027,3.5719,2.7914,3.1254,3.3492,2.9027,3.0141,3.7957,2.7914,3.1254,2.9027,2.7914,3.6844,2.7914,2.7914,3.2379,2.679,2.9027,3.4606,2.3449,4.1309,2.7914,2.7914,3.2379,2.9027,2.7914,3.6844,3.4606,3.0141,3.1254,2.7914,2.9027,3.4606,2.7914,3.7957,2.7914,KWh
23/07/2023,23435,23/07/2023,2.0404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8132,0.2272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KWh
17/07/2023,23428,17/07/2023,23.3482,0,0,0,0,0,0,0,0,0,0,0,3.9667,0.9066,1.1338,1.1338,1.473,1.5871,0.4533,1.1338,0.7936,0.5664,1.473,1.3599,0.4533,0.7936,1.3599,0.5664,1.2469,0.7936,0.4533,1.3599,0.3403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KWh
21/06/2023,23399,21/06/2023,8.7936,0,0,0,0,0,0,0,0,0,0,0,2.2836,0.2289,0.7995,0,1.713,0.1139,0.7995,1.0273,0.5706,0,0.3428,0,0.2289,0.1139,0.2289,0,0,0,0,0.2289,0.1139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KWh
16/02/2023,22639,16/02/2023,130.0063,2.6994,2.0251,3.2626,2.2495,3.3748,2.6994,2.1373,3.9369,2.3628,3.0371,2.7843,2.7843,3.0064,2.45,2.3389,3.675,1.8925,2.7843,3.5628,2.1157,3.5628,2.0046,3.5628,3.0064,2.2268,3.1175,2.7843,2.2268,3.4518,1.8925,2.6721,2.7843,2.2268,3.3407,2.45,1.6704,3.675,2.0046,3.0064,2.1157,2.45,3.4518,1.4471,2.6721,3.0064,2.2268,3.0064,2.7843,KWh
14/06/2023,23395,14/06/2023,9.4968,0,0,0,0,0,0,0,0,0,0,0,2.6003,0,1.4693,0,1.5832,0,1.0171,0.3394,1.0171,0.3394,0,0,0.3394,0.1128,0,0,0,0,0.2266,0,0.4522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KWh
23/06/2023,23400,23/06/2023,6.5067,0,0,0,0,0,0,0,0,0,0,0,1.9408,0.5706,0.4567,1.0273,0.5706,0.9134,0,0.5706,0,0,0,0,0,0,0,0,0,0,0.4567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KWh
19/01/2023,22284,19/01/2023,172.345,3.3407,3.7861,3.1175,3.7861,3.5628,3.3407,4.0093,2.7843,4.0093,3.5628,4.3203,2.9911,3.9888,3.8773,2.8806,3.9888,3.8773,3.6563,3.8773,3.4342,4.0993,2.8806,4.0993,2.9911,4.0993,3.6563,2.8806,4.0993,2.9911,3.7668,3.9888,2.9911,4.2098,3.2132,3.6563,4.0993,2.7701,3.9888,3.5447,3.5447,3.8773,3.4342,3.3237,3.6563,3.3237,4.0993,3.3237,3.5447,KWh
06/03/2023,22839,06/03/2023,150.5205,2.7701,3.1016,1.7723,3.8773,1.7723,3.1016,2.548,3.2132,2.8806,2.7701,2.2268,3.8971,2.0046,2.5611,3.0064,4.1204,4.1204,3.0064,3.5628,4.1204,3.3407,3.2296,3.7861,2.8954,3.2296,3.5628,3.3407,3.4518,3.4518,3.0064,3.4518,2.7843,2.8954,3.4518,3.2296,3.1175,3.675,2.7843,2.7843,3.5628,3.3407,2.7843,3.0064,3.3407,3.3407,2.7843,3.1175,3.3407,KWh
30/04/2023,23325,30/04/2023,67.6937,1.4545,1.7905,0.8953,2.1265,1.1196,0.7836,2.5741,0.7836,1.5672,1.6789,0.893,2.3449,1.2281,0.7816,2.679,0.893,1.5633,1.6746,0.893,2.3449,1.1168,0.7816,2.679,0.6703,1.5633,1.786,0.893,1.0043,1.8973,0.7816,2.1211,1.1168,0.6703,2.4563,0.6703,0.893,2.3449,0.6703,1.0043,1.786,0.7816,2.1211,0.893,0.893,2.3449,0.893,0.6703,2.1211,KWh
14/03/2023,22950,14/03/2023,126.5118,2.2211,2.888,2.7772,1.8877,2.6653,2.888,2.7772,2.888,2.6653,2.6653,3.1095,1.8877,3.9991,1.9995,2.333,3.443,2.2211,2.2211,2.6653,1.9995,3.7764,1.5553,2.888,2.333,2.9988,2.6653,2.1103,2.7772,2.4438,2.1103,3.2214,1.9995,2.9988,2.2211,2.5545,2.888,2.333,2.7772,2.888,2.7772,2.9988,2.4438,2.333,3.3322,2.2211,3.1095,2.7772,2.7772,KWh
21/03/2023,23019,21/03/2023,100.7786,1.7678,2.763,1.6576,2.6517,1.7678,2.4313,2.0995,1.878,2.4313,2.763,1.7678,2.763,2.321,1.6576,2.4313,2.321,1.7678,2.9834,1.7678,2.0995,2.5415,1.9893,2.2097,2.4313,1.4361,2.6517,1.9893,2.4313,1.6576,1.878,1.4361,2.9834,1.1054,2.321,1.6576,1.878,2.4313,1.6576,1.5474,2.4313,1.7678,1.878,1.9893,2.0995,1.9893,2.4313,2.0995,1.7678,KWh
26/05/2023,23376,26/05/2023,13.5538,0,0,0,0,0,0,0,0,0,0,0,3.873,1.2531,0,1.8223,0.5692,1.4804,0,0.6839,1.0248,0,0,1.3667,0,1.0248,0,0,0,0,0,0.4556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KWh
13/07/2023,23423,13/07/2023,13.2311,0,0,0,0,0,0,0,0,0,0,0,3.7313,0,1.3565,0,2.3747,0.6788,0.4522,1.3565,0.4522,0.5649,0.3394,0.1128,0.2266,0.2266,0.2266,0.1128,0.2266,0.2266,0.1128,0.2266,0.2266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KWh
26/02/2023,22743,26/02/2023,125.0797,2.9911,2.1049,2.548,2.9911,2.6585,2.8806,2.9911,1.8828,2.8806,2.8806,2.2154,3.1016,2.4375,2.6585,3.2132,2.4375,2.6585,2.7701,2.7701,2.6585,2.7701,2.6585,2.7701,2.2154,2.7701,2.548,2.7701,2.8806,1.9944,2.327,2.8806,1.6618,2.8806,2.6585,2.327,2.548,2.6585,2.548,2.7701,2.327,2.9911,2.6585,1.9944,2.7701,2.327,2.548,2.9911,2.1049,KWh
08/07/2023,23418,08/07/2023,1.9371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5951,0.342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KWh
12/02/2023,22595,12/02/2023,108.6894,2.6858,1.7905,1.9021,3.0218,1.4545,2.7985,2.0149,2.6858,1.6789,2.9101,1.6661,2.7772,1.9995,1.7769,2.6653,2.333,2.2211,1.6661,3.2214,1.3327,2.7772,1.9995,2.5545,1.7769,2.9988,1.4434,2.7772,2.2211,2.1103,1.9995,2.333,2.4438,2.1103,2.6653,1.7769,2.888,1.9995,2.2211,1.9995,2.6653,1.7769,2.888,1.5553,2.888,1.8877,2.6653,1.6661,2.9988,KWh
24/02/2023,22721,24/02/2023,120.1362,2.1157,3.0064,2.45,2.6721,2.7843,2.6721,2.45,3.2296,2.45,2.6721,2.888,2.5545,2.7772,2.7772,1.9995,2.9988,2.888,2.5545,2.888,2.2211,2.7772,2.4438,1.7769,3.1095,3.1095,3.2214,2.6653,2.333,3.443,2.1103,1.7769,2.333,1.8877,2.1103,2.333,2.2211,1.8877,2.7772,1.6661,1.9995,2.888,2.333,2.1103,2.5545,2.333,2.5545,2.2211,2.1103,KWh
16/04/2023,23226,16/04/2023,88.0445,1.6746,1.6746,1.8973,2.0098,2.2325,1.1168,2.4563,1.4508,1.786,2.679,0.8998,3.0371,1.2375,1.7996,2.3628,1.3497,2.2495,2.1373,1.7996,2.0251,1.5752,2.0251,2.2495,1.9118,1.6874,2.9249,1.3497,1.3497,3.0371,0.8998,2.475,1.3497,1.5752,2.1373,1.012,2.2495,1.4619,1.9118,1.6874,1.2375,1.7996,1.4619,2.3628,0.7876,1.6874,2.1373,1.012,2.8127,KWh
22/04/2023,23265,22/04/2023,78.2096,1.8178,1.7044,1.7044,1.7044,1.5911,1.8178,1.5911,1.4767,2.0456,1.7044,1.4693,1.9215,1.5832,1.5832,1.5832,1.8087,2.0353,1.5832,1.5832,2.1481,1.2438,1.9215,1.8087,1.4693,1.8087,1.6959,1.3565,1.8087,1.5832,1.2438,1.5832,1.5832,1.8087,1.2438,1.2438,1.9215,1.0171,1.5832,1.5832,1.4693,1.5832,1.4693,1.2438,1.5832,1.6959,2.0353,1.6959,1.4693,KWh
17/04/2023,23235,17/04/2023,88.5997,0.7876,1.5752,2.3628,0.8998,2.475,1.3497,1.4619,1.9118,1.1253,2.0251,1.5792,2.4813,0.7896,2.1427,1.5792,2.0302,2.9323,1.9166,1.3531,1.5792,2.1427,1.6917,1.6917,1.8041,2.5937,1.8041,1.9166,1.9166,1.8041,1.9166,2.2552,1.8041,2.2552,1.8041,1.2406,2.3688,1.6917,1.8041,1.6917,2.0302,2.3688,1.8041,2.0302,1.8041,2.0302,1.6917,1.6917,2.5937,KWh
06/04/2023,23148,06/04/2023,78.511,1.5712,2.4688,2.02,2.02,1.6831,2.02,2.1319,1.7951,2.3568,2.02,1.7905,2.0149,2.1265,2.0149,2.1265,1.5672,2.4625,2.0149,1.2313,1.3429,1.9021,1.5672,1.7905,1.5672,1.7905,1.4545,1.3429,1.2313,1.2313,1.3429,1.0069,1.2313,1.2313,1.4545,1.2313,1.2313,1.4545,1.5672,1.2313,1.2313,1.7905,1.2313,1.2313,1.5672,1.2313,1.6789,1.6789,1.2313,KWh
26/01/2023,22384,26/01/2023,149.6311,3.0141,2.7914,4.0195,2.679,3.0141,3.0141,3.0141,3.1254,3.0141,3.7957,2.7843,3.3407,2.6721,3.8971,2.5611,3.3407,3.0064,3.2296,3.675,3.0064,3.1175,3.675,3.0064,3.1175,3.2296,3.675,2.5611,3.675,2.8954,2.8954,3.2296,2.45,3.3407,2.3389,4.0093,2.2268,3.5628,2.7843,2.8954,3.2296,3.0064,3.2296,3.1175,2.7843,3.0064,3.2296,3.1175,3.2296,KWh
27/06/2023,23402,27/06/2023,13.0529,0,0,0,0,0,0,0,0,0,0,0,1.8314,0.2295,0.8015,0.1142,0.6873,1.0299,0.1142,0.8015,0.2295,0.9157,0.1142,0.8015,0.4579,0.3437,0.4579,1.1452,0,0.8015,1.1452,0.4579,0.3437,0,0.2295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KWh
26/03/2023,23060,26/03/2023,89.7967,1.7678,2.0995,,,1.7678,1.7678,1.878,1.6576,1.878,2.2097,1.7678,1.4361,2.0887,1.8684,1.8684,2.3091,2.1984,1.319,2.7488,1.5394,1.9791,1.5394,2.4188,1.7587,2.0887,1.4287,2.6381,1.6491,1.8684,1.7587,1.9791,2.4188,2.1984,1.4287,2.1984,2.0887,1.7587,1.6491,2.5284,1.5394,2.4188,1.7587,2.3091,1.5394,2.5284,1.5394,2.9681,1.6491,KWh
27/03/2023,23070,27/03/2023,102.7489,1.8684,2.6381,1.9791,2.1984,2.3091,2.4188,1.6491,2.7488,1.7587,2.5284,2.2154,2.4375,1.9944,2.8806,1.3293,3.3237,1.9944,2.6585,3.1016,1.5513,2.9911,1.9944,1.7723,3.1016,1.9944,2.6585,1.9944,2.2154,2.2154,2.4375,1.5513,1.9944,2.2154,1.1083,2.8806,1.1083,1.6618,2.2154,1.8828,1.4398,2.4375,1.3293,2.548,1.5513,2.4375,1.3293,2.4375,1.6618,KWh
17/05/2023,23366,17/05/2023,28.6042,0,0,0,0,0,0,0,0,0,0,0,6.8965,2.3747,2.1481,0,2.9397,1.131,1.3565,1.0171,1.5832,0.9043,1.8087,0.1128,1.2438,0,2.0353,0,0.4522,1.9215,0.3394,0,0.1128,0,0,0,0.2266,0,0,0,0,0,0,0,0,0,0,0,0,KWh
11/06/2023,23393,11/06/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KWh
01/06/2023,23384,01/06/2023,23.8061,0,0,0,0,0,0,0,0,0,0,0,4.215,1.4804,1.5951,1.4804,1.8223,0.2283,1.9359,0.342,1.0248,1.1395,0.4556,1.0248,0.5692,1.3667,0.9112,0.4556,1.3667,0,1.3667,0.6839,0.342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KWh
02/04/2023,23120,02/04/2023,90.6202,1.4471,2.5611,1.6704,2.0046,2.1157,2.45,1.225,2.7843,1.5593,2.45,1.6831,2.4688,1.907,2.02,2.8056,1.6831,2.2438,1.4582,3.3663,0.8975,2.1319,1.907,2.02,1.6831,2.9175,1.1225,2.02,1.907,2.3568,1.0094,2.02,1.3463,1.7951,1.6831,1.5712,1.6831,1.5712,1.6831,1.5712,1.6831,1.7951,1.7951,1.6831,1.4582,2.1319,1.7951,1.7951,1.6831,KWh
11/01/2023,22164,11/01/2023,169.7298,3.7219,3.7219,4.0604,3.9468,3.9468,4.0604,4.0604,4.2854,4.1729,3.9468,3.7219,3.8344,4.2854,4.0604,4.1729,4.0604,4.1729,4.0604,4.0604,4.0604,3.6083,2.8198,3.4958,2.7062,2.9323,2.8198,3.0448,2.9323,3.0448,3.0448,2.9323,3.0448,2.9323,3.0448,3.8344,3.0448,3.1573,3.1573,3.0448,3.7219,3.1573,2.9323,3.9468,2.9323,3.4958,3.4958,2.9323,4.0604,KWh
27/05/2023,23376,27/05/2023,1.1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1395,0,0,0,0,0,0,0,0,0,0,KWh
24/04/2023,23282,24/04/2023,101.6529,1.8087,1.8087,1.8087,1.8087,1.4693,1.9215,1.5832,2.0353,1.9215,1.6959,2.2552,1.4656,1.4656,2.7062,1.3531,3.2708,2.0302,1.9166,2.8198,2.4813,2.0302,2.8198,2.0302,1.9166,3.0448,2.1427,3.2708,2.2552,2.4813,2.4813,2.1427,1.6917,2.3688,1.9166,2.0302,2.1427,1.4656,3.0448,1.3531,1.9166,2.4813,1.5792,2.5937,2.1427,2.0302,2.4813,2.0302,2.1427,KWh
26/06/2023,23401,26/06/2023,7.3814,0,0,0,0,0,0,1.1168,0,0,0,0,1.9359,0,0.9112,0.7975,0,0.9112,0,0.9112,0.4556,0.342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KWh
29/03/2023,23088,29/03/2023,97.0692,1.4361,2.4313,2.763,2.2097,2.321,2.6517,1.6576,3.0936,1.5474,2.763,2.9988,1.6661,2.7772,2.888,2.5545,2.7772,1.9995,1.2219,3.2214,0.7777,2.9988,1.7769,1.8877,2.333,3.3322,0.9992,2.5545,1.6661,1.5553,1.9995,1.5553,1.2219,1.6661,1.3327,1.8877,1.4434,1.6661,1.6661,1.7769,1.6661,1.7769,1.8877,1.8877,1.7769,1.6661,1.5553,1.9995,1.7769,KWh
18/04/2023,23241,18/04/2023,74.3655,1.8041,1.8041,1.8041,1.6917,1.9166,2.1427,2.3688,2.0302,1.5792,2.9323,1.5871,2.4938,1.7002,2.3807,1.9263,2.7199,1.2469,1.5871,2.0404,1.7002,1.8132,1.473,1.2469,1.473,1.3599,1.3599,1.1338,1.473,1.1338,1.1338,1.473,1.1338,1.1338,1.3599,1.0197,1.1338,1.2469,1.0197,1.0197,1.2469,1.1338,1.1338,1.3599,1.0197,1.1338,1.473,1.1338,1.1338,KWh
31/03/2023,23103,31/03/2023,82.6414,1.2188,1.7723,1.4398,1.6618,1.4398,1.7723,1.4398,1.6618,1.6618,1.5513,1.8828,1.5513,1.7723,1.5513,1.9944,2.327,1.7723,1.7723,1.5513,1.7723,1.6618,1.5513,1.7723,1.8828,1.4398,1.9944,1.5513,1.4398,1.9944,1.4398,1.8828,1.6618,1.6618,1.7723,1.7723,1.6618,1.6618,2.1049,1.4398,1.7723,1.9944,1.4398,1.9944,1.8828,1.6618,2.2154,1.5513,2.2154,KWh
10/03/2023,22898,10/03/2023,167.2176,3.8054,2.7985,4.3646,3.1334,3.3578,3.917,3.2461,3.6938,3.6938,3.3578,3.9071,3.0141,4.1309,3.3492,3.3492,4.1309,2.9027,4.0195,3.4606,3.6844,3.3492,3.4606,2.7914,4.1309,3.2379,3.6844,2.679,4.0195,3.4606,3.0141,3.7957,2.9027,2.9027,4.0195,2.7914,4.0195,3.0141,3.5719,4.1309,3.0141,3.6844,3.4606,2.7914,4.1309,3.4606,3.3492,4.1309,2.9027,KWh
05/02/2023,22512,05/02/2023,153.8301,3.1095,2.7772,3.1095,3.443,3.2214,2.7772,2.9988,3.443,3.3322,2.888,2.9988,3.443,3.443,2.9988,2.888,3.5538,3.443,2.9988,2.888,3.443,3.443,3.1095,2.9988,3.2214,3.5538,3.2214,2.888,3.2214,3.443,3.3322,2.888,3.6656,2.9988,3.3322,3.443,3.1095,2.888,3.3322,3.443,2.888,2.9988,3.5538,3.443,2.9988,2.9988,3.443,3.6656,3.1095,KWh
20/05/2023,23368,20/05/2023,1.2531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2531,0,0,0,0,0,0,0,0,0,0,0,0,KWh
08/02/2023,22553,08/02/2023,143.539,3.3748,3.1493,3.487,3.0371,3.7125,2.9249,3.8247,2.8127,3.9369,2.8127,3.9369,2.9249,3.7125,3.1493,3.5992,3.2626,2.9249,3.2626,2.1373,2.5872,2.9249,2.3628,2.9249,2.5872,2.8127,3.2626,2.5872,3.1493,2.475,2.475,2.6994,2.6994,2.9249,2.8127,3.487,2.6994,3.0371,2.9249,2.1373,3.487,2.3628,3.5992,2.5872,2.9249,2.8127,2.5872,3.1493,2.475,KWh
11/04/2023,23181,11/04/2023,89.2387,2.2325,1.5633,1.2281,2.4563,1.4508,1.1168,2.679,1.2281,1.2281,2.2325,1.5593,2.2268,1.6704,1.5593,2.5611,1.4471,1.7814,2.6721,1.3361,1.4471,2.8954,1.225,1.8925,2.1157,1.1139,1.3361,2.0046,2.5611,1.7814,1.5593,2.5611,2.0046,0.7796,1.5593,2.7843,1.225,2.2268,1.8925,1.5593,2.7843,1.1139,1.225,3.3407,1.0018,2.5611,2.1157,1.3361,3.0064,KWh
30/06/2023,23408,30/06/2023,39.4136,0,0,0,0,0,0,0,0,0,0,0,2.9618,0,1.2531,0.342,3.7594,1.8223,2.3926,1.9359,1.8223,2.0507,2.9618,2.0507,2.0507,1.2531,2.8482,1.8223,1.8223,1.8223,1.3667,1.3667,1.7087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KWh
20/03/2023,23010,20/03/2023,108.2912,2.888,1.4434,2.2211,2.2211,1.6661,2.5545,1.8877,1.4434,2.888,2.1103,1.7678,2.9834,1.878,1.4361,3.6469,2.321,3.2049,2.8732,2.0995,2.763,2.4313,1.9893,3.0936,1.5474,2.763,2.5415,1.9893,3.2049,2.321,1.878,2.8732,1.6576,1.6576,2.8732,1.2156,2.6517,1.6576,2.2097,2.5415,1.878,1.6576,2.763,1.4361,2.4313,1.9893,2.321,2.321,2.0995,KWh
